pair_id,phenomenon,model,total_surprisal_s,total_surprisal_cf,avg_surprisal_s,avg_surprisal_cf,delta_total_surprisal,delta_avg_surprisal,abs_delta_avg_surprisal,key_region_surprisal_s,key_region_surprisal_cf,delta_key_region_surprisal,key_region_count_s,key_region_count_cf
attach_000060,attachment,gpt2,48.5135612487793,52.68414306640625,6.064195156097412,5.853793621063232,4.170581817626953,-0.2104015350341797,0.2104015350341797,24.143314123153687,18.8855242729187,-5.257789850234985,4,3
attach_000061,attachment,gpt2,46.79069137573242,46.05652618408203,5.198965549468994,5.117391586303711,-0.7341651916503906,-0.0815739631652832,0.0815739631652832,20.0984308719635,19.35439944267273,-0.7440314292907715,3,3
attach_000062,attachment,gpt2,40.98786163330078,45.09343338012695,5.123482704162598,5.010381698608398,4.105571746826172,-0.11310100555419922,0.11310100555419922,19.94000780582428,19.742103815078735,-0.19790399074554443,4,3
attach_000063,attachment,gpt2,46.6209831237793,51.80889892578125,5.827622890472412,5.75654411315918,5.187915802001953,-0.07107877731323242,0.07107877731323242,23.924355506896973,21.036415815353394,-2.887939691543579,4,3
attach_000064,attachment,gpt2,45.980613708496094,45.679443359375,5.108957290649414,5.075493812561035,-0.30117034912109375,-0.033463478088378906,0.033463478088378906,19.5503671169281,16.71280550956726,-2.83756160736084,3,3
attach_000065,attachment,gpt2,46.305931091308594,53.551639556884766,5.788241386413574,5.95018196105957,7.245708465576172,0.1619405746459961,0.1619405746459961,22.833463430404663,23.898115396499634,1.0646519660949707,4,3
attach_000066,attachment,gpt2,44.6496696472168,52.942806243896484,5.5812087059021,5.882534027099609,8.293136596679688,0.30132532119750977,0.30132532119750977,18.836711168289185,20.547500133514404,1.7107889652252197,4,3
attach_000067,attachment,gpt2,49.15043640136719,52.949462890625,5.461159706115723,5.883273601531982,3.7990264892578125,0.42211389541625977,0.42211389541625977,22.55812096595764,20.788172245025635,-1.7699487209320068,3,3
attach_000068,attachment,gpt2,43.834381103515625,49.639163970947266,5.479297637939453,5.515462875366211,5.804782867431641,0.03616523742675781,0.03616523742675781,18.010760068893433,20.751796007156372,2.7410359382629395,4,3
attach_000069,attachment,gpt2,46.95722198486328,51.9033203125,5.86965274810791,5.767035484313965,4.946098327636719,-0.10261726379394531,0.10261726379394531,26.207523345947266,24.25891637802124,-1.9486069679260254,4,3
attach_000070,attachment,gpt2,49.37916946411133,50.92085647583008,5.486574172973633,5.657873153686523,1.54168701171875,0.17129898071289062,0.17129898071289062,22.55552887916565,22.319480419158936,-0.23604846000671387,3,3
attach_000071,attachment,gpt2,43.580970764160156,48.48356246948242,5.4476213455200195,5.3870625495910645,4.902591705322266,-0.06055879592895508,0.06055879592895508,21.803467273712158,20.165574312210083,-1.6378929615020752,4,3
attach_000072,attachment,gpt2,40.82518005371094,42.8565559387207,5.103147506713867,4.761839389801025,2.0313758850097656,-0.3413081169128418,0.3413081169128418,19.322352647781372,16.009404182434082,-3.31294846534729,4,3
attach_000073,attachment,gpt2,51.13668441772461,52.937095642089844,5.681853771209717,5.881899356842041,1.8004112243652344,0.20004558563232422,0.20004558563232422,22.03488564491272,23.39279079437256,1.3579051494598389,3,3
