model,phenomenon,layer,metric,n,spearman_rho,spearman_p,spearman_ci_lo,spearman_ci_hi,pearson_r,pearson_p,pearson_ci_lo,pearson_ci_hi,spearman_q,pearson_q
google/gemma-3-4b-it,negation,10,delta_l2,1500,0.0721685905219387,0.005167632169217584,0.023510266645248315,0.12032176755343456,0.10444616819720354,5.058669688817728e-05,0.05104869983185907,0.16221423720110728,0.007536130246775643,8.964731094107366e-05
google/gemma-3-4b-it,negation,10,delta_token_aligned,1500,-0.09465854689973387,0.00024132036982743257,-0.1405783575599622,-0.046377770800988156,-0.0458443803209198,0.07589817079970503,-0.09818235310818697,-0.03222576272840207,0.0004596578472903477,0.08237010784464112
google/gemma-3-4b-it,negation,11,delta_cos,1500,0.04577602316489499,0.07633666584893017,-0.005884547559412205,0.09499579393692865,0.12478790518936451,1.2474615279576351e-06,0.07538787549186979,0.1657252417356218,0.09415976404273325,2.6066360285681927e-06
google/gemma-3-4b-it,negation,11,delta_frob,1500,0.048738888424690534,0.05913383679656903,-0.009613802965028258,0.09550523861589856,0.07479194123166932,0.0037516202904618622,0.023145308187134696,0.12835970352460535,0.07358877468017479,0.005026094169039816
google/gemma-3-4b-it,negation,11,delta_l2,1500,0.022763261801354316,0.37831970088552624,-0.03138969623952571,0.07014623506422427,0.032006996535408776,0.21537896329561051,-0.018074102562169438,0.08152819072988864,0.4237180649917894,0.2192949444464398
google/gemma-3-4b-it,negation,11,delta_token_aligned,1500,-0.08631847633515781,0.0008182070998920034,-0.13675629468983894,-0.03740023433819023,-0.04431010674677911,0.08624718456435412,-0.09127974007101898,-0.030869953635574335,0.0013319650463358194,0.09147428665916346
google/gemma-3-4b-it,negation,12,delta_cos,1500,0.05661366343162188,0.028338486016447326,0.004594748512144512,0.10444349933722287,0.13292652135664607,2.3804136074333763e-07,0.07811291308836503,0.17626687206795155,0.037078392918716126,5.127044692933425e-07
google/gemma-3-4b-it,negation,12,delta_frob,1500,0.039825350800623646,0.12313314134067004,-0.014299919436398219,0.08601606666500011,0.08495251961717762,0.0009898036989978054,0.029557090656886834,0.1297818627348657,0.14733880160422055,0.001458658082733608
google/gemma-3-4b-it,negation,12,delta_l2,1500,0.12553507117345986,1.0759992271296884e-06,0.08355480770766915,0.17607039991921883,0.13650909679005988,1.1118177538879546e-07,0.07659975221357691,0.19629888076848803,2.738907123602843e-06,2.451251740855333e-07
google/gemma-3-4b-it,negation,12,delta_token_aligned,1500,-0.08692064087218399,0.0007516949275044158,-0.13241274416146573,-0.03882326000612889,-0.04608769939225555,0.07435396868166871,-0.08766467831767562,-0.03203313994742402,0.001260326824558302,0.08164357345438134
