model,phenomenon,layer,metric,spearman_ci_lo,spearman_ci_hi,pearson_ci_lo,pearson_ci_hi
google/gemma-3-4b-it,negation,28,delta_frob,-0.053780503673625864,0.05799224756057125,0.023442659537587313,0.13556979624064225
google/gemma-3-4b-it,negation,28,delta_l2,0.022369046932234182,0.11863136107927792,0.06590074471334274,0.17327369130258904
google/gemma-3-4b-it,negation,28,delta_token_aligned,-0.13683260444331868,-0.04608443755843418,-0.09103262007863633,-0.04142599321698561
google/gemma-3-4b-it,negation,29,delta_cos,-0.04152588333461314,0.06500741655750299,0.03235358080385214,0.14391513706513298
google/gemma-3-4b-it,negation,29,delta_frob,-0.04360604978747917,0.0630339466984346,0.029701350052946246,0.1417194074612199
google/gemma-3-4b-it,negation,29,delta_l2,0.021329156592314456,0.11641425062912415,0.04811869939240364,0.1556083220748533
google/gemma-3-4b-it,negation,29,delta_token_aligned,-0.1339591159100429,-0.041098039145021914,-0.09168652771609306,-0.04031471051807708
google/gemma-3-4b-it,negation,30,delta_cos,-0.04946651812302993,0.05286491696456208,0.029353437970631984,0.14198100030368288
google/gemma-3-4b-it,negation,30,delta_frob,-0.05167023484714473,0.05454536262632442,0.031306668225261354,0.14199415385545042
google/gemma-3-4b-it,negation,30,delta_l2,0.013710399423346741,0.10882594693252898,0.04555486306006723,0.15499271780819165
google/gemma-3-4b-it,negation,30,delta_token_aligned,-0.13112136154733317,-0.038806939485060074,-0.09152241450706387,-0.03635207228992728
google/gemma-3-4b-it,negation,31,delta_cos,-0.0528497916096839,0.05487801290371991,0.030756262305766845,0.14203173231656246
google/gemma-3-4b-it,negation,31,delta_frob,-0.05117295172438464,0.06242820548226312,0.03589801548921598,0.14431459759121065
google/gemma-3-4b-it,negation,31,delta_l2,0.010807007529746209,0.10684523185847661,0.05581069863156133,0.16472489454819547
google/gemma-3-4b-it,negation,31,delta_token_aligned,-0.13060830585564306,-0.038230842957706374,-0.10073909831892866,-0.028906029346205765
google/gemma-3-4b-it,negation,32,delta_cos,-0.03574653089406819,0.07087734306908833,0.03820176699458237,0.15176969423787337
google/gemma-3-4b-it,negation,32,delta_frob,-0.032562373667510226,0.07790183839626647,0.04437605559974607,0.15341769745042344
google/gemma-3-4b-it,negation,32,delta_l2,0.008996493059169773,0.10376672387294218,0.0682658463607007,0.1784439606579119
google/gemma-3-4b-it,negation,32,delta_token_aligned,-0.13103618580551138,-0.03754813384965583,-0.11627493435255677,-0.02075348292028742
google/gemma-3-4b-it,negation,33,delta_cos,-0.021356658108233974,0.08261421238133247,0.04347972762909816,0.1560120136762079
google/gemma-3-4b-it,negation,33,delta_frob,-0.01597724535238054,0.09147466441625818,0.05296787224351393,0.15989508968447178
google/gemma-3-4b-it,negation,33,delta_l2,0.012117510803331318,0.10382030452483527,0.06157872539397903,0.1684209387658446
google/gemma-3-4b-it,negation,33,delta_token_aligned,-0.13224281927873416,-0.03952117550883875,-0.11559480663505318,-0.014781365586192034
google/gemma-3-4b-it,negation,34,delta_cos,0.05044147905163423,0.1428706048331375,0.09295885788020272,0.1953233615720741
google/gemma-3-4b-it,negation,34,delta_frob,0.036225731142143475,0.13554437983142134,0.1088861999055642,0.2208866593570427
google/gemma-3-4b-it,negation,34,delta_l2,0.038482045700386325,0.12998476609924406,0.06697541098474372,0.16846809730976162
google/gemma-3-4b-it,negation,34,delta_token_aligned,-0.12844448624205046,-0.03685156992091178,-0.13362639242979552,-0.03158775247462639
google/gemma-3-4b-it,role_reversal,0,delta_cos,0.16822775047573243,0.2710801548032214,0.16339176382130807,0.275166993422008
google/gemma-3-4b-it,role_reversal,0,delta_frob,0.22036309583329475,0.3203603531472035,0.20299258037991696,0.30620366177708847
google/gemma-3-4b-it,role_reversal,0,delta_l2,0.23215709957982358,0.32721979440678545,0.20771980330906942,0.30183679051547735
google/gemma-3-4b-it,role_reversal,0,delta_token_aligned,-0.09780608443650576,0.011978426452349958,-0.10442755965112484,-0.0023867783735128127
google/gemma-3-4b-it,role_reversal,1,delta_cos,0.19372958558119235,0.292688345576688,0.16254718109228866,0.2714379418591273
google/gemma-3-4b-it,role_reversal,1,delta_frob,0.21639220335503176,0.30944219149390384,0.18726892308382334,0.29084784665363406
google/gemma-3-4b-it,role_reversal,1,delta_l2,0.22236150726796367,0.31629380285735365,0.21722146930885392,0.31649383532202685
google/gemma-3-4b-it,role_reversal,1,delta_token_aligned,-0.026749801439456003,0.0659387229862863,-0.056141589801333235,0.04040396475585817
google/gemma-3-4b-it,role_reversal,2,delta_cos,0.18549064571140542,0.2905972141581709,0.16037818450637698,0.2710940536784873
google/gemma-3-4b-it,role_reversal,2,delta_frob,0.20332369682601575,0.3001593940065068,0.1838836813215584,0.2884902447897606
google/gemma-3-4b-it,role_reversal,2,delta_l2,0.218787402471466,0.3131506183613807,0.21575056565201486,0.31772115069807433
google/gemma-3-4b-it,role_reversal,2,delta_token_aligned,-0.06663052202514679,0.0250322647915616,-0.09529918039079135,-7.0805617746299e-05
google/gemma-3-4b-it,role_reversal,3,delta_cos,0.2185048394873977,0.3187188825212904,0.16635730837184526,0.27583266153548236
google/gemma-3-4b-it,role_reversal,3,delta_frob,0.1993557590308258,0.3002988284400343,0.1796864943403191,0.28931889346995976
google/gemma-3-4b-it,role_reversal,3,delta_l2,0.22806245691798538,0.3244356561711511,0.22835966563553226,0.33354175447400664
google/gemma-3-4b-it,role_reversal,3,delta_token_aligned,-0.02797345558373209,0.0673972300019149,-0.06372828613186989,0.023026374954684466
google/gemma-3-4b-it,role_reversal,4,delta_cos,0.22448719414236895,0.3173995723054283,0.17011337711273386,0.2811432998674099
google/gemma-3-4b-it,role_reversal,4,delta_frob,0.21562482288752824,0.31154316267797133,0.1903320913554415,0.29837848648500964
google/gemma-3-4b-it,role_reversal,4,delta_l2,0.1495334909306811,0.25209478259472223,0.19411574754042094,0.2967603534176289
google/gemma-3-4b-it,role_reversal,4,delta_token_aligned,-0.09693496119083396,-0.0004531222016301845,-0.08796411163132203,0.0015361220049746784
google/gemma-3-4b-it,role_reversal,5,delta_cos,0.2610158416025976,0.3586704532468064,0.191802859890434,0.30334813606447714
google/gemma-3-4b-it,role_reversal,5,delta_frob,0.24718451903293953,0.346845779227167,0.19640185293002657,0.3107628333999202
google/gemma-3-4b-it,role_reversal,5,delta_l2,0.14015982636058968,0.2384223604531714,0.14799616509532854,0.24771783359516233
google/gemma-3-4b-it,role_reversal,5,delta_token_aligned,0.018288850660423992,0.12325769261989686,-0.05186128075183363,0.04649717033236147
google/gemma-3-4b-it,role_reversal,6,delta_cos,0.26273385367778807,0.3563216237688242,0.1999297846199794,0.3197749212143245
google/gemma-3-4b-it,role_reversal,6,delta_frob,0.2700444065015503,0.3673678808647286,0.24871217885048358,0.36163304935608
google/gemma-3-4b-it,role_reversal,6,delta_l2,0.1666460703378786,0.2648082319867169,0.1750982933077044,0.2804958859574832
google/gemma-3-4b-it,role_reversal,6,delta_token_aligned,0.06564140400283196,0.15938742132809422,0.026928250474739672,0.13223922738573035
google/gemma-3-4b-it,role_reversal,7,delta_cos,0.24675751358240414,0.3363562697227943,0.19961317515018911,0.314174540819858
google/gemma-3-4b-it,role_reversal,7,delta_frob,0.24131694470037324,0.3311108679923741,0.2229438696716923,0.3376724834667724
google/gemma-3-4b-it,role_reversal,7,delta_l2,0.14618215559462613,0.2394342942466005,0.1718967183927794,0.26909753161375216
google/gemma-3-4b-it,role_reversal,7,delta_token_aligned,0.06504689036186843,0.1519798122075039,0.03131640118109833,0.12299749732298795
google/gemma-3-4b-it,role_reversal,8,delta_cos,0.24575205605735326,0.3314852031577494,0.2136478274610959,0.3296944520909216
google/gemma-3-4b-it,role_reversal,8,delta_frob,0.250361125131608,0.3380067531197863,0.26199536550632113,0.37826480499606735
google/gemma-3-4b-it,role_reversal,8,delta_l2,0.12430610845830918,0.21404121873717022,0.15865747087464147,0.25673485930987816
google/gemma-3-4b-it,role_reversal,8,delta_token_aligned,0.09127762358310759,0.17867724052762365,0.06680865808746113,0.16778824717419166
google/gemma-3-4b-it,role_reversal,9,delta_cos,0.23104672863864856,0.324080144876795,0.21027424080120552,0.32751243279767683
google/gemma-3-4b-it,role_reversal,9,delta_frob,0.22485670038409203,0.3164701745766954,0.18858683422826242,0.29465940578372685
google/gemma-3-4b-it,role_reversal,9,delta_l2,0.14677895863477639,0.2506592271445126,0.18321702113638358,0.3044079667495566
google/gemma-3-4b-it,role_reversal,9,delta_token_aligned,0.0745799538318419,0.1664474636861198,0.04326069813629951,0.14972028995982778
google/gemma-3-4b-it,role_reversal,10,delta_cos,0.20552647189328763,0.29849332987224775,0.20424723232555825,0.30583179567401336
google/gemma-3-4b-it,role_reversal,10,delta_frob,0.21402763248385034,0.3056023461903871,0.20403786105289073,0.3003091528746301
google/gemma-3-4b-it,role_reversal,10,delta_l2,0.07600320349173578,0.17714670969139226,0.1330120069397294,0.2608801346447253
google/gemma-3-4b-it,role_reversal,10,delta_token_aligned,0.06303263653872607,0.1519833593844533,0.03341045482054562,0.13245657734955144
google/gemma-3-4b-it,role_reversal,11,delta_cos,0.18718532657002335,0.2797980477638544,0.18144221572896507,0.28931669188792997
google/gemma-3-4b-it,role_reversal,11,delta_frob,0.18120812237455997,0.2770781786590839,0.1542388130929025,0.2504365665155682
google/gemma-3-4b-it,role_reversal,11,delta_l2,0.12682736069560452,0.2324889111994323,0.14680983555675023,0.27699424128617006
google/gemma-3-4b-it,role_reversal,11,delta_token_aligned,0.035928293717102947,0.13711618378377444,0.007370184928005138,0.11076280273628998
google/gemma-3-4b-it,role_reversal,12,delta_cos,0.16479983940784718,0.2559553205446249,0.16435848612263515,0.2778805191191733
google/gemma-3-4b-it,role_reversal,12,delta_frob,0.16360525056508124,0.2574426534049236,0.16589112466677913,0.2678993184328701
google/gemma-3-4b-it,role_reversal,12,delta_l2,0.12828668666427037,0.22412338472036508,0.165794040731757,0.28187435557684437
google/gemma-3-4b-it,role_reversal,12,delta_token_aligned,0.04358515349209553,0.1448556667107925,0.024907479246346936,0.13523143033243756
google/gemma-3-4b-it,role_reversal,13,delta_cos,0.15481222703814815,0.2459340187882264,0.14827671392993327,0.25611832722478023
google/gemma-3-4b-it,role_reversal,13,delta_frob,0.1578057928912212,0.24951881914910534,0.15411863350529784,0.25368250538868875
google/gemma-3-4b-it,role_reversal,13,delta_l2,0.13571099503601367,0.23122923329462097,0.15353084956334026,0.28085838137475155
google/gemma-3-4b-it,role_reversal,13,delta_token_aligned,0.02138739843318109,0.12374402451975632,0.00821545870830626,0.1165745219545793
google/gemma-3-4b-it,role_reversal,14,delta_cos,0.13925231261740662,0.233409638964989,0.15112044929772755,0.2626195660969886
google/gemma-3-4b-it,role_reversal,14,delta_frob,0.14221517369294992,0.23480725181717418,0.14425466184716912,0.24271639769859396
google/gemma-3-4b-it,role_reversal,14,delta_l2,0.11447749938632837,0.2115954484543088,0.13138571804683896,0.25525301442846765
google/gemma-3-4b-it,role_reversal,14,delta_token_aligned,0.014581759705605457,0.12005717337771081,0.016399392015740952,0.12777155496819384
google/gemma-3-4b-it,role_reversal,15,delta_cos,0.12843241534080146,0.22714736655842913,0.15158588533611758,0.2655010088813166
google/gemma-3-4b-it,role_reversal,15,delta_frob,0.13507437605244585,0.22957961310886235,0.14845072989265626,0.2486206409232928
google/gemma-3-4b-it,role_reversal,15,delta_l2,0.1243632050568349,0.23032416822204052,0.142075014753531,0.27535201674110754
google/gemma-3-4b-it,role_reversal,15,delta_token_aligned,0.00043020828067149544,0.10374246989080457,-0.002064744815825344,0.10632383210183699
