model,phenomenon,layer,metric,n,spearman_rho,spearman_p,spearman_ci_lo,spearman_ci_hi,pearson_r,pearson_p,pearson_ci_lo,pearson_ci_hi,spearman_q,pearson_q
bert-base-uncased,negation,1,delta_l2,30,0.1997997564927767,0.2897966596168256,-0.17693801882736435,0.5390259064050185,0.1459032247402691,0.4417042019682669,-0.1684541316910361,0.44740999973031864,1.0,1.0
bert-base-uncased,negation,1,delta_token_aligned,30,0.24785849524827758,0.1866317575407863,-0.1080885783127201,0.6136851443613532,0.24477082204551345,0.19235849480214406,-0.06780035925186535,0.5254487304797302,1.0,1.0
bert-base-uncased,negation,2,delta_cos,30,0.17999777617222312,0.34119774814580783,-0.15080316912846656,0.47786586194472236,0.13566579444517748,0.4747245473772459,-0.14048840172811813,0.3863020408546822,1.0,1.0
bert-base-uncased,negation,2,delta_frob,30,0.21670931272156407,0.2500354966083005,-0.1398220436625256,0.5046846650673547,0.19871490974586617,0.29247755733289377,-0.11647498320446546,0.4949061400745563,1.0,1.0
bert-base-uncased,negation,2,delta_l2,30,0.28701746756757457,0.12409212314463677,-0.05431236446281635,0.598517342853878,0.1856337604859549,0.32603801694133666,-0.04275689330390194,0.4159188870156594,1.0,1.0
bert-base-uncased,negation,2,delta_token_aligned,30,0.13460896734758343,0.478204618276789,-0.20032695678942847,0.5062087257616066,0.17557753066423434,0.3533806148747446,-0.07274771673470336,0.46283396001803384,1.0,1.0
bert-base-uncased,negation,3,delta_cos,30,0.22916898573224942,0.22316059227039844,-0.13942672527179825,0.5797767158420228,0.08851011636655697,0.6418562209165556,-0.23822895580758702,0.44347826953948477,1.0,1.0
bert-base-uncased,negation,3,delta_frob,30,0.28857492669391027,0.12197410865464513,-0.046756003788213894,0.6183971926989494,0.22055488043392701,0.2415227330621938,-0.10813166847569602,0.5226614588164243,1.0,1.0
bert-base-uncased,negation,3,delta_l2,30,0.3057069770836027,0.10040796976801451,-0.033663384552077964,0.6276079087283913,0.1783498800315192,0.34570954135978543,-0.08117555761758964,0.4809338117882897,1.0,1.0
bert-base-uncased,negation,3,delta_token_aligned,30,0.2347313397548769,0.21181885621490815,-0.10326005410531011,0.5712994728249086,0.2534588464099791,0.17655066919107712,-0.013782814778242091,0.5254551331048947,1.0,1.0
bert-base-uncased,negation,4,delta_cos,30,0.05718099935260982,0.764077415153171,-0.32823340571484794,0.4729536592593993,-0.06542200915322115,0.7312423974588931,-0.4281036090348277,0.37142128425023335,1.0,1.0
bert-base-uncased,negation,4,delta_frob,30,0.06852820155876974,0.7189825718063052,-0.3120959703478994,0.47923464559471607,0.020147259879570723,0.9158421173356407,-0.340328015849451,0.40172592623785525,1.0,1.0
bert-base-uncased,negation,4,delta_l2,30,0.11102458629164319,0.5591679662640229,-0.29825650367581147,0.49369596157859663,0.004090382375212772,0.982885087116388,-0.3574516173189365,0.4197373230744337,1.0,1.0
bert-base-uncased,negation,4,delta_token_aligned,30,0.19623984991829518,0.2986527100794402,-0.15631766078697246,0.5495363917986013,0.152725033877765,0.4204112807944733,-0.1697428328444643,0.49583527795470145,1.0,1.0
bert-base-uncased,negation,5,delta_cos,30,0.015797085424261857,0.9339687116952143,-0.3672382036609073,0.3875782499022095,-0.0780099380615942,0.6819910097924028,-0.38772492418015353,0.2586716596847087,1.0,1.0
bert-base-uncased,negation,5,delta_frob,30,0.0008899766436203862,0.996275916675263,-0.4004306438837069,0.4239826709181431,-0.0631858956850193,0.7401086498692611,-0.40184949029912803,0.2772715392347031,1.0,1.0
bert-base-uncased,negation,5,delta_l2,30,0.0772054738340685,0.6851030224418894,-0.3089559185580133,0.4118055132584121,-0.01521703149018989,0.9363883624235071,-0.33711947529420117,0.3133217436747602,1.0,1.0
bert-base-uncased,negation,5,delta_token_aligned,30,0.1811102469767486,0.33817214954692576,-0.19072234844518415,0.4870901351527455,0.10734772546955522,0.5723324267289235,-0.18957810994090574,0.400055999752815,1.0,1.0
bert-base-uncased,negation,6,delta_cos,30,-0.10968962132621261,0.5639315150836205,-0.48092479539677224,0.27249613390020594,-0.14373901732001843,0.44857915683815835,-0.47389450836888813,0.19633001869728725,1.0,1.0
bert-base-uncased,negation,6,delta_frob,30,-0.10612971475173107,0.5767237948463276,-0.4793313203528306,0.29534671897164616,-0.1449761146296832,0.4446423097106504,-0.4912869153731401,0.2073643217877555,1.0,1.0
